org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
tensorflow,tensorflow+models+tfjs+datasets+tfx+probability+runtime+serving+mlir-hlo+addons+agents+federated+lingvo+tensorboard+text+model-optimization+community+tflite-micro+tflite-support+tfhub.dev+quantum+cloud+io+privacy+lucid+graphics+model-analysis+mesh+profiler+hub+java+recommenders+fairness-indicators+neural-structured-learning+build+decision-forests+recommenders-addons+transform+ranking+tpu+model-card-toolkit+ngraph-bridge+tfx-addons+swift+swift-models+data-validation+benchmarks+rust+tcav+tensor2tensor+tensorrt+moonlight+haskell+minigo+compression+java-models+metadata+tfjs-wechat+lattice+ecosystem,78251,39802,4701,23596,4948,1121,28800,TensorFlow,tensorflow.org
rust-lang+mozilla+rust-lang-nursery,rust+this-week-in-rust+rust-clippy+cargo+libc+wg-async-foundations+rustc-dev-guide+team+rustlings+reference+rfcs+rustfmt+blog.rust-lang.org+rustup+stdarch+mdBook+miri+book+rust-by-example+git2-rs+crates.io+futures-rs+docs.rs+rust-bindgen+www.rust-lang.org+rust-forge+highfive+chalk+hashbrown+socket2+rustc-perf+glacier+nomicon+rls+crates-build-env+rust-semverver+triagebot+compiler-team+stdsimd+compiler-builtins+foundation.rust-lang.org+backtrace-rs+async-book+regex+mp4parse-rust+packed_simd+arewewebyet+std-dev-guide+const-eval+rust-cookbook+project-const-generics+flate2-rs+libz-sys+crater+measureme+polonius+discord-mods-bot+unsafe-code-guidelines+log+libs-team+lang-team+edition-guide+cargo-bisect-rustc+project-error-handling+wg-traits+api-guidelines+rustup-components-history+homu+rustfix+libm+project-thir-unsafeck+monitorbot+rust-mode+stacker+release-team+pin-utils+simpleinfra+docker-rust+thanks+geckodriver+atom-ide-rust+lazy-static.rs+annotate-snippets-rs+rust-enhanced+wg-allocators+wg-cargo-std-aware+vscode-rust+getopts+rfcbot-rs+rust.vim,115319,93091,7470,7930,4935,1069,9823,Rust,rust-lang.org
openshift,openshift-docs+console+installer+origin+enhancements+machine-config-operator+kubernetes+api+assisted-service+verification-tests+managed-cluster-config+assisted-test-infra+cluster-network-operator+cluster-monitoring-operator+oc+ocs-operator+assisted-installer+ci-tools+odo+osde2e+machine-api-operator+hive+assisted-installer-agent+library-go+cluster-baremetal-operator+cluster-logging-operator+ci-docs+cluster-kube-apiserver-operator+operator-framework-olm+cluster-ingress-operator+sriov-network-operator+insights-operator+elasticsearch-operator+cluster-kube-scheduler-operator+cluster-version-operator+cluster-etcd-operator+aws-account-operator+cloud-credential-operator+os+sdn+windows-machine-config-operator+openshift-apiserver+origin-aggregated-logging+hypershift+cloud-ingress-operator+sippy+cluster-authentication-operator+cluster-openshift-controller-manager-operator+ci-chat-bot+cluster-kube-storage-version-migrator-operator+local-storage-operator+images+openshift-ansible+cluster-samples-operator+cluster-nfd-operator+cluster-dns-operator+boilerplate+cluster-autoscaler-operator+cincinnati+okd+must-gather+ironic-rhcos-downloader+router+cluster-image-registry-operator+openshift-controller-manager+jenkins+ptp-operator+ibm-roks-toolkit+build-machinery-go+service-ca-operator+openshift-origin-design+etcd+ocp-release-operator-sdk+elliott+builder+vertical-pod-autoscaler-operator+library+managed-velero-operator+rosa+ovirt-csi-driver-operator+cluster-node-tuning-operator+baremetal-runtimecfg+openstack-cinder-csi-driver-operator+kuryr-kubernetes+openshift-tools+cluster-resource-override-admission-operator+openshift-cns-testdrive+vsphere-problem-detector+node_exporter+ocs-osd-deployer+cluster-api-provider-gcp+sriov-cni+pipelines-tutorial+openshift-tests+driver-toolkit+cluster-kube-descheduler-operator+image-registry+node-feature-discovery+client-go+cincinnati-operator+svt+whereabouts-cni+ruby-hello-world+oc-compliance+pipelines-catalog+sandboxed-containers-operator+file-integrity-operator+imagebuilder+openshift-azure+mdns-publisher+okd-machine-os+compliance-operator+app-netutil+openshift-restclient-python+kata-operator+oauth-proxy+node-problem-detector-operator+tektoncd-pipeline-operator+jenkins-sync-plugin+openshift-client-python+cluster-api-provider-powervs+aws-efs-operator+community+jenkins-client-plugin+operator-custom-metrics,162410,122333,14442,16746,1374,974,24261,OpenShift,openshift.com
home-assistant,core+home-assistant.io+brands+developers.home-assistant+frontend+addons+companion.home-assistant+operating-system+android+supervisor+alerts.home-assistant.io+cli+mobile-apps-fcm-push+analytics.home-assistant.io+iOS+my.home-assistant.io+docker+builder+plugin-cli+architecture+example-custom-config+home-assistant-js-websocket+tempio+plugin-audio+os-agent+plugin-dns+plugin-observer+plugin-multicast+wheels-tensorflow+docker-base+home-assistant-notebooks+addons-development,87554,61799,8347,11615,5198,945,12210,Home Assistant,home-assistant.io
DataDog,documentation+integrations-core+datadog-agent+integrations-extras+helm-charts+terraform-provider-datadog+dd-trace-py+dd-trace-go+dd-trace-java+dd-trace-js+dd-trace-rb+glommio+dd-trace-dotnet+datadog-api-client-go+datadog-api-client-python+datadog-operator+datadog-serverless-functions+datadog-api-client-ruby+serverless-plugin-datadog+datadog-lambda-python+browser-sdk+datadog-api-client-java+datadog-lambda-js+dd-sdk-android+dd-trace-php+datadog-ci+datadog-cdk-constructs+ansible-datadog+dd-sdk-ios+datadogpy+dd-sdk-reactnative+chef-datadog+dd-opentracing-cpp+Miscellany+chaos-controller+datadog-cloudformation-resources+ecommerce-workshop+yubikey+puppet-datadog-agent+datadog-cloudformation-macro+extendeddaemonset+jmxfetch+dogstatsd-ruby+watermarkpodautoscaler+ui_apps_sdk+datadog-go+datadog-lambda-java+security-agent-policies+kafka-kit+dd-sdk-android-gradle-plugin+riot+zstd+datadog-aas-extension+cloudformation-template+heroku-buildpack-datadog+java-dogstatsd-client+datadog-lambda-go+mkdocs-click+jmeter-datadog-backend-listener+dogstatsd-csharp-client+trace-examples+dogapi-rb+dd-agent+sirun+the-monitor+datadog-lambda-extension+datadog-lambda-rb+sketches-go+dd-opentelemetry-exporter-js+build-plugin+dd-trace-httpd+ansible-datadog-callback+serilog-sinks-datadog-logs+datadog-formula,73453,28257,8013,30541,1093,910,36090,Datadog,datadog.com
elastic,kibana+elasticsearch+beats+eui+docs+integrations+observability-docs+ecs+apm-server+package-storage+logstash+apm-agent-java+security-docs+cloud-on-k8s+apm-agent-dotnet+detection-rules+helm-charts+elastic-charts+apm-agent-python+elastic-package+fleet-server+apm-agent-go+apm-integration-testing+package-spec+rally+elasticsearch-hadoop+elasticsearch-ruby+apm-agent-ruby+stack-docs+elasticsearch-py+apm-pipeline-library+apm-agent-rum-js+apm+e2e-testing+ecs-dotnet+elasticsearch-net+apm-agent-nodejs+terraform-provider-ec+elastic-stack-testing+elastic-client-generator+elasticsearch-php+synthetics+ansible-elasticsearch+ansible-elastic-cloud-enterprise+elasticsearch-sql-odbc+package-registry+support-diagnostics+apm-agent-php+rally-tracks+ml-cpp+homebrew-tap+elasticsearch-js+elasticsearch-rs+go-elasticsearch+elasticsearch-specification+docs-tools+examples+ecs-logging-python+ecctl+ecs-logging-java+cloud-sdk-go+ansible-beats+ecs-logging-php+anonymize-it+ecs-logging-go-zap+apm-agent-ios+opbeans-node+golang-crossbuild+opbeans-java+ecs-logging+ecs-logging-nodejs+rally-teams+curator+apm-nodejs-http-client+opbeans-dotnet+opbeans-ruby+kibana-load-testing+rally-eventdata-track+app-search-node+observability-design+apm-agent-nodejs-opentracing+ems-client+go-lumber+enterprise-search-python+next-eui-starter+eland+ember+ems-file-service+gosigar+elastic-transport-net+elastic-agent-client+elasticsearch-perl+elasticsearch-rails+opbeans-frontend+azure-marketplace+snyk-github-issue-creator+ecs-logging-js+app-search-php+ecs-logging-go-logrus+ems-landing-page+enterprise-search-ruby+search-ui+beats-tester+crd-ref-docs+azure-vm-extension+ece-support-diagnostics+app-search-reference-ui-react+enterprise-search-php+puppet-elasticsearch+elasticsearch-java+go-sysinfo+app-search-javascript+opbeans-php+elastic-transport-python+windows-installers+logstash-devutils+elastic-github-actions+go-structform+beatbox+github-actions+jarvis,245500,168647,28258,35421,11208,872,37387,Elasticsearch,elastic.co/products/elasticsearch
intel,llvm,17024,8839,844,6734,132,853,7209,Intel LLVM,llvm.org
conda-forge,staged-recipes+conda-forge-pinning-feedstock+conda-forge.github.io+admin-requests+conda-forge-repodata-patches-feedstock+conda-smithy+feedstock-outputs+miniforge+rubinenv-feedstock+bazel-feedstock+arrow-cpp-feedstock+blog+clangdev-feedstock+docker-images+evalml-core-feedstock+pocl-feedstock+vscode-icons-feedstock+shapely-feedstock+openmpi-feedstock+clang-compiler-activation-feedstock+cudnn-feedstock+mpich-feedstock+atlite-feedstock+miniforge-images+conda-forge-ci-setup-feedstock+glib-feedstock+libnetcdf-feedstock+pyiron_atomistics-feedstock+pygeos-feedstock+rpaframework-feedstock+go-feedstock+cupy-feedstock+pyshtools-feedstock+qcodes-feedstock+pandasgui-feedstock+xeus-sql-feedstock+squashfuse-feedstock+python-feedstock+euporie-feedstock+openslide-python-feedstock+nccl-feedstock+libignition-msgs1-feedstock+pandoc-crossref-feedstock+voila-feedstock+pyfai-feedstock+pymc3-feedstock+occt-feedstock+neptune-client-feedstock+mamba-feedstock+iris-grib-feedstock+dirac-grid-feedstock+poppler-feedstock+llvmdev-feedstock+libignition-rendering4-feedstock+ascii_magic-feedstock+status+ecole-feedstock+viztracer-feedstock+numba-stats-feedstock+libignition-physics-feedstock+mypy-boto3-s3-feedstock+pyrate-limiter-feedstock+neptune-optuna-feedstock+freeimage-feedstock+libprotobuf-feedstock+espei-feedstock+chemprop-feedstock+point_cloud_utils-feedstock+msg-extractor-feedstock+cudatoolkit-feedstock+taurus_pyqtgraph-feedstock+jupyterlab-pullrequests-feedstock+pyscaffold-feedstock+streamlit-feedstock+ipykernel-feedstock+boost-cpp-feedstock+spdlog-feedstock+dtool_annotation-feedstock+allennlp-feedstock+tbb-feedstock+pandoc-plot-feedstock+histoprint-feedstock+thrift-cpp-feedstock+aesara-feedstock+lbmpy-feedstock+graphviz-feedstock+libosqp-feedstock+compas_mobile_robot_reloc-feedstock+gazebo-feedstock+pyperclip-feedstock+opencv-feedstock+libignition-gazebo-feedstock+olas-feedstock+qgis-feedstock+pangeo-notebook-feedstock+stackvana-core-feedstock+dtool_overlay-feedstock+ray-packages-feedstock+radioactivedecay-feedstock+pytest-split-feedstock+earthengine-api-feedstock+vscode-jupyter-feedstock+mdtraj-feedstock+libsdformat-feedstock+perses-feedstock+vc-feedstock+ucx-split-feedstock+schema-salad-feedstock+jupyter_server-feedstock+sigopt-feedstock+geos-feedstock+awscli-feedstock+extract_model-feedstock+libitk-feedstock+mpi4jax-feedstock+pyinaturalist-feedstock+boto3-stubs-feedstock+lapack-feedstock+mypy_boto3_builder-feedstock+libpqxx-feedstock+compass-interface-core-feedstock+aws-c-auth-feedstock+pymol-open-source-feedstock+gevent-feedstock+jupyterlab_execute_time-feedstock+spopt-feedstock+matplotlib-feedstock+aiida-core-feedstock+mygeopackage-feedstock+aws-crt-cpp-feedstock+jsoncpp-feedstock+dtool_tag-feedstock+acrv_datasets-feedstock+nbsphinx-feedstock+cramjam-feedstock+libstempo-feedstock+cwinpy-feedstock+fftw-feedstock+libignition-fuel-tools-feedstock+freecad-feedstock+libignition-plugin-feedstock+matscipy-feedstock+pidgen2-feedstock+typer-cli-feedstock+graph-tool-feedstock+mongogrant-feedstock+protobuf-feedstock+jupyterlab-feedstock+plum-dispatch-feedstock+ipython-feedstock+hepstats-feedstock+refinenet-feedstock+pytest-pytorch-feedstock+black-feedstock+postgresql-feedstock+bioptim-feedstock+openmm-torch-feedstock+pdal-feedstock+typed-argument-parser-feedstock+gdal-feedstock+bmad-feedstock+xeus-cling-feedstock+vector-feedstock+pyhive-feedstock+jax-md-feedstock+pycuda-feedstock+lammps-feedstock+aws-sdk-cpp-feedstock+lexid-feedstock+python-frictionqpotspringblock-feedstock+python-pdal-feedstock+stackvana-feedstock+wquantiles-feedstock+mafredo-feedstock+mypy_boto3_cloudformation-feedstock+simpy-feedstock+netcdf-scm-feedstock+pynng-feedstock+bumpver-feedstock+jupyterlab-tour-feedstock+snowflake-connector-python-feedstock+distributed-feedstock+dash-labs-feedstock+leptonica-feedstock+actions-includes-feedstock+netcdf-fortran-feedstock+neptune-xgboost-feedstock+mbuild-feedstock+compass-interface-feedstock+nomad-lab-feedstock+mypy_boto3_dynamodb-feedstock+pyrundeck-feedstock+aimsgb-feedstock+kealib-feedstock+npx-feedstock+openxr-sdk-feedstock+xesmf-feedstock+salib-feedstock+sqlalchemy-feedstock+jlab-enhanced-cell-toolbar-feedstock+des-pizza-cutter-metadetect-feedstock+libode-feedstock+scipoptsuite-feedstock+chex-feedstock+gensim-feedstock+qpot-feedstock+multiprocess-feedstock+pystencils-reco-feedstock+vtk-feedstock+librmm-feedstock+pystencils-feedstock+openap-feedstock+aiohttp-feedstock+faiss-split-feedstock+grakel-feedstock+cusparselt-feedstock+cashocs-feedstock+esmf-feedstock+saspy-feedstock+pdftotext-feedstock+omfit_classes-feedstock+hdf5-feedstock+buildifier-feedstock+sqlite-feedstock+pytkdocs-feedstock+jupyterlab-system-monitor-feedstock+neptune-lightgbm-feedstock+openmm-feedstock+dm-haiku-feedstock+xarray-spatial-feedstock+flaskwebgui-feedstock+country_converter-feedstock+nikola-feedstock+pytrie-feedstock+genno-feedstock+node-gyp-feedstock+code-server-feedstock+lbmpy-walberla-feedstock+uproot3-feedstock+python-stratify-feedstock+s2n-feedstock+netcdf4-feedstock+des-sxdes-feedstock+mypy_boto3_ec2-feedstock+nteract-scrapbook-feedstock+adaptive-feedstock+esmvalcore-feedstock+cppbktree-feedstock+sardana-feedstock+jaeger-browser-feedstock+mypy-protobuf-feedstock+rust-activation-feedstock+aurorafusion-feedstock+arosics-feedstock+sktime-feedstock+lfpy-feedstock+meds-feedstock+maturin-feedstock+libcugraph-feedstock+crcmod-feedstock+rayoptics-feedstock+pidcalib2-feedstock+exdown-feedstock+pyiron_experimental-feedstock+libignition-sensors-feedstock+uproot3-methods-feedstock+warpx-feedstock+nltk-feedstock+metadetect-feedstock+coiled-feedstock+apr-feedstock+micromamba-feedstock+rhash-feedstock+rioxarray-feedstock+cryptography-vectors-feedstock+wasmer-feedstock+rpy2-feedstock+mysql-feedstock+scaleapi-feedstock+awswrangler-feedstock+spatialmath-python-feedstock+mlconjug3-feedstock+prophet-feedstock+opentelemetry-semantic-conventions-feedstock+spacy-feedstock+umarkdown-feedstock+h5py-feedstock+mkdocs-click-feedstock+gmsh-feedstock+npstreams-feedstock+pymde-feedstock+smart_open-feedstock+umap-learn-feedstock+django-taggit-feedstock+telluric-feedstock+yacman-feedstock+mypy_boto3_rds-feedstock+bamnostic-feedstock+r-dbmodelr-feedstock+igraph-feedstock+phasepy-feedstock+s3fs-fuse-feedstock+orange3-feedstock+wcmatch-feedstock+gnuradio-feedstock+structdbrest-feedstock+iris-ued-feedstock+nengo-feedstock+tensorflow-probability-feedstock+vizlo-feedstock+pyiron_continuum-feedstock+sentencepiece-feedstock+tonic-feedstock+incognita-feedstock+r-base-feedstock+backrefs-feedstock+conda-forge-webservices+cdo-feedstock+artifact-validation+dftd4-python-feedstock+mypy_boto3_sqs-feedstock+bfg-feedstock+rasterio-feedstock+ducc0-feedstock+httpx-feedstock+adlfs-feedstock+vsce-feedstock+crystals-feedstock+plumed-feedstock+monty-feedstock+configurable-http-proxy-feedstock+hdf4-feedstock+airflow-feedstock+pyiron_gpl-feedstock+git-machete-feedstock+pytmc-feedstock+openff-toolkit-feedstock+jsons-feedstock+urlscan-feedstock+pip-feedstock+jupyterlab-variableinspector-feedstock+psrchive-feedstock+stackvana-afw-feedstock+fast3tree-feedstock+addict-feedstock+onnxruntime-feedstock+torchvision-feedstock+flax-feedstock+cmarkgfm-feedstock+nwchem-feedstock+discord.py-feedstock+disjoint-set-feedstock+darkdetect-feedstock+pys2index-feedstock+scooby-feedstock+improver-feedstock+libignition-gui-feedstock+ibis-vega-transform-feedstock+manif-feedstock+patchnetvlad-feedstock+xtb-feedstock+polyleven-feedstock+sanic-feedstock+jsonpickle-feedstock+mypy-ls-feedstock+mypy_boto3_lambda-feedstock+pyzstd-feedstock+pygraphviz-feedstock+konoha-feedstock+pycsep-feedstock+iminuit-feedstock+opticalglass-feedstock+des-pizza-cutter-feedstock+zarr-feedstock+ebcdic-feedstock+wxpython-feedstock+xgboost-feedstock+seekpath-feedstock+pyerfa-feedstock+dataproperty-feedstock+meshio-feedstock+bracex-feedstock+traja-feedstock+autoreject-feedstock+hdf5plugin-feedstock+pyepr-quantum-feedstock+pymrio-feedstock+tespy-feedstock+tyrannosaurus-feedstock+ipopt-feedstock+kanapy-feedstock+mongita-feedstock+eodag-feedstock+r-dicekriging-feedstock+jedi-feedstock+scikit-ued-feedstock+pystencils-walberla-feedstock+httpcore-feedstock+gdstk-feedstock+deepmerge-feedstock+eth-event-feedstock+clustergram-feedstock+dotnet-interactive-feedstock+spherematch-feedstock+sbt-feedstock+apischema-feedstock+msmpi-feedstock+kosh-feedstock+allennlp-optuna-feedstock+ptitprince-feedstock+r-lwgeom-feedstock+ipyvtklink-feedstock+slack-sdk-feedstock+singular-feedstock+requests-cache-feedstock+asyncssh-feedstock+pygit2-feedstock+xeus_octave-feedstock+ipyleaflet-feedstock+jove-feedstock+tesseract-feedstock+ncview-feedstock+dotnet-feedstock+bokeh-root-cmd-feedstock+uvloop-feedstock+pynmea2-feedstock+hmmlearn-feedstock+ambertools-feedstock+neptune-sklearn-feedstock+cfep+pyoptsparse-feedstock+owlready2-feedstock+ngmix-feedstock+curl-feedstock+pgcopy-feedstock+mpi4py-feedstock+r-lattice-feedstock+testflows.asserts-feedstock+pywinauto-feedstock+adaptive-scheduler-feedstock+grpc-stubs-feedstock+neuron-feedstock+python-picard-feedstock+mnelab-feedstock+mne-bids-feedstock+ogre-feedstock+testbook-feedstock+rb-public_suffix-feedstock+xonsh-feedstock+anyio-feedstock+libusb-feedstock+pillow-feedstock+dask-geopandas-feedstock+spyder-feedstock+fpm-feedstock+jupyter_client-feedstock+mypy-feedstock+django-crispy-forms-feedstock+cypari2-feedstock+pysingular-feedstock+google-colab-feedstock+jupyter-lsp-feedstock+osqp-feedstock+goosefem-feedstock+firecrown-feedstock+copulae-feedstock+lalinference-feedstock+coin-or-cbc-feedstock+fplll-feedstock+configupdater-feedstock+oscrypto-feedstock+casadi-feedstock+drf-haystack-feedstock+autoray-feedstock+pygtrie-feedstock+blas-feedstock+omniorb-feedstock+r-quanteda-feedstock+coremltools-feedstock+auth0-python-feedstock+nvcc-feedstock+python-kaleido-feedstock+chronic-feedstock+spiceypy-feedstock+pypy-meta-feedstock+dbt-feedstock+terragrunt-feedstock+go-ipfs-feedstock+wmctrl-feedstock+pygls-feedstock+pytradfri-feedstock+ctng-compiler-activation-feedstock+mysql-connector-cpp-feedstock+cudatoolkit-dev-feedstock+pardiso4py-feedstock+networkx-feedstock+lbdevtools-feedstock+geopandas-feedstock+email-validator-feedstock+pcl-feedstock+weasyprint-feedstock+bullet-feedstock+gpaw-feedstock+ca-certificates-feedstock+cwlformat-feedstock+sqlalchemy-utils-feedstock+parcels-feedstock+libxml2-feedstock+cf-autotick-bot-test-package-feedstock+jupyterbook-latex-feedstock+gillespy2-feedstock+gtest-feedstock+cryptography-feedstock+pyjwt-feedstock+dask-feedstock+prettyprinter-feedstock+octave-feedstock+pint-pandas-feedstock+setupmeta-feedstock+benten-feedstock+zstd-feedstock+paramspace-feedstock+prmon-feedstock+cutensor-feedstock+cctools-and-ld64-feedstock+kivy-feedstock+rust-feedstock+arrow-feedstock+jupytext-feedstock+usgs-feedstock+openmmtools-feedstock+tcolorpy-feedstock+nccmp-feedstock+ctng-compilers-feedstock+readline-feedstock+cartopy-feedstock+databroker-feedstock+python.app-feedstock+authlib-feedstock+oclgrind-feedstock+qt-feedstock+jupyter-feedstock+pandas-feedstock+pyqt-feedstock+m2r2-feedstock+hookee-feedstock+cite-feedstock+eido-feedstock+pypy3.6-feedstock+mkdocs-material-feedstock+pymc3-hmm-feedstock+pyvista-feedstock+fiona-feedstock+sip-feedstock+dvc-feedstock+crossenv-feedstock+pymagicc-feedstock+vsc-install-feedstock+pynamodb-feedstock+cctbx-base-feedstock+perceptualdiff-feedstock+cysignals-feedstock+parameterized-feedstock+libfuse-feedstock+isce2-feedstock+anyconfig-feedstock+aws-c-common-feedstock+openjdk-feedstock+pytorch-cpu-feedstock+gb-code-feedstock+asr-feedstock+pyocr-feedstock+sphinxcontrib-mermaid-feedstock+lipo-feedstock+releasecmd-feedstock+azcopy-feedstock+zaber-motion-feedstock+libbezier-feedstock+clize-feedstock+kornia-feedstock+locustio-feedstock+sfepy-feedstock+jemalloc-feedstock+conda-build-feedstock+regex-feedstock+orjson-feedstock+dartsim-feedstock+cdt-builds+pytablewriter-feedstock+root-feedstock+pypeit-feedstock+pynvim-feedstock+gstreamer-feedstock+tigernet-feedstock+ansible-feedstock+psrqpy-feedstock+jupyter-server-proxy-feedstock+pygithub-feedstock+cytoolz-feedstock+rdkit-feedstock+r-xfun-feedstock+awkward0-feedstock+cython-feedstock+caniusepython3-feedstock+textract-feedstock+kartothek-feedstock+scipy-feedstock+filesystem-spec-feedstock+geofileops-feedstock+cppyy-feedstock+pythonnet-feedstock+binutils-feedstock+libcxx-feedstock+firefox-feedstock+hep_ml-feedstock+numpy-feedstock+jupyterlab_vim-feedstock+dlpack-feedstock+kaleido-core-feedstock+pyqmix-feedstock+sagelib-feedstock+pyqtads-feedstock+scheil-feedstock+itallic-feedstock+iam-units-feedstock+nbformat-feedstock+geant4-data-emlow-feedstock+tox-conda-feedstock+pystencils-autodiff-feedstock+optax-feedstock+littlemcmc-feedstock+git-subrepo-feedstock+notebook-feedstock+mpi4py-fft-feedstock+spacy-model-en_core_web-feedstock+pytorch_scatter-feedstock+cross-python-feedstock+tobler-feedstock+thriftpy2-feedstock+pyls-isort-feedstock+rasterstats-feedstock+interpolation-feedstock+pymemcache-feedstock+spinsfast-feedstock+minian-feedstock+swift-sim-feedstock+clusterutils-feedstock+peppy-feedstock+xdg-feedstock+fipy-feedstock+libxc-feedstock+astropy-feedstock+qhull-feedstock+contextily-feedstock+rabbitmq-server-feedstock+castepxbin-feedstock+python-eccodes-feedstock+cppyy-backend-feedstock+tskit-feedstock+skein-feedstock+wtf-peewee-feedstock+nauty-feedstock+kiwipy-feedstock+intern-feedstock+p-tqdm-feedstock+pelican-feedstock+libsndfile-feedstock+double-conversion-feedstock+qimage2ndarray-feedstock+dagster-feedstock+msprime-feedstock+jaeger-feedstock+tensorflow-feedstock+wandb-feedstock+tomlkit-feedstock+magpylib-feedstock+abinit-feedstock+jupyter-archive-feedstock+paraview-feedstock+librealsense-feedstock+kfp-feedstock+onnx-feedstock+pulp-feedstock+rnmc-native-feedstock+gitdb-feedstock+openmmforcefields-feedstock+fastimport-feedstock+byexample-feedstock+numba-feedstock+xhistogram-feedstock+des-eastlake-feedstock+sixs-feedstock+ansible-bundler-feedstock+overpy-feedstock+python-jose-feedstock+esmvaltool-python-feedstock+python-libarchive-c-feedstock+cobra-feedstock+conda-feedstock+radical.saga-feedstock+eups-feedstock+attmap-feedstock+caproto-feedstock+frozendict-feedstock+nc_time_axis-feedstock+hydromt-feedstock+croniter-feedstock+cling-feedstock+compilers-feedstock+blpapi-feedstock+sagemath-db-graphs-feedstock+ledger-feedstock+nim-feedstock+freetype-feedstock+dftbplus-feedstock+jupyter_bokeh-feedstock+wsaccel-feedstock+qe-feedstock+anaconda-client-feedstock+gdb-feedstock+libdeflate-feedstock+givaro-feedstock+pydantic-feedstock+three.js-feedstock+python-forge-feedstock+rt-eqcorrscan-feedstock+astunparse-feedstock+simbody-feedstock+fitsnap3-feedstock+prettier-feedstock+parallel-feedstock+cairo-feedstock+cybuffer-feedstock+nbconvert-feedstock+cosmosis-standalone-feedstock+mkl-service-feedstock+utm-feedstock+ipylab-feedstock+chemfiles-python-feedstock+coincbc-feedstock+typer-feedstock+packmol-feedstock+reikna-feedstock+libgsasl-feedstock+colour-science-feedstock+galsim_extra-feedstock+click_config_file-feedstock+isa-l-feedstock+flasgger-feedstock+regionmask-feedstock+cached-property-feedstock+imagecodecs-feedstock+osmnx-feedstock+pulsewaves-feedstock+lightgbm-feedstock+gsl-feedstock+glances-feedstock+url-normalize-feedstock+dictdiffer-feedstock+perl-feedstock+epics-pypdb-feedstock+voro-feedstock+corrfunc-feedstock+cp2k-feedstock+esmpy-feedstock+stir-feedstock+flann-feedstock+theano-pymc-feedstock+pyccl-feedstock+libredwg-feedstock+triangle-feedstock+libxsmm-feedstock+xskillscore-feedstock+jsonnet-feedstock+cvxpy-feedstock+lastools-feedstock+cylc-uiserver-feedstock+dataclasses-feedstock+unzip-feedstock+bxa-feedstock+ipypivot-feedstock+mms-python-client-feedstock+pytorch_sparse-feedstock+edt-feedstock+libnl-feedstock+r-tmap-feedstock+boost-feedstock+vim-feedstock+ubiquerg-feedstock+tldextract-feedstock+usgscsm-feedstock+geant4-feedstock+intel_repack-feedstock+scour-feedstock+tokenizers-feedstock+enblend-feedstock+traits-feedstock+julia-feedstock+fmpy-feedstock+evtgen-feedstock+logmuse-feedstock+schnetpack-feedstock+psdm_qs_cli-feedstock,60385,34848,5474,18277,1760,824,18303,conda-forge,conda-forge.org
github,docs+codeql+view_component+super-linter+codeql-action+archive-program+globalmaintainersummit.github.com+opensource.guide+vscode-codeql+codeql-go+catalyst+maintainerweek+vscode-codeql-starter+gh-ost+github-artifact-exporter+securitylab+opensourcefriday+rally+pages-gem+ghec-audit-log-cli+octoservices+covid19-dashboard+pages-health-check+octocatalog-diff+ldap-teamsync+fetch+site-policy+eslint-plugin-github+homebrew-bootstrap+markdown-toolbar-element+licensed+tab-container-element+github-team-sync+codeql-cli-binaries+secure_headers+hotkey+glb-director+Dynamic-Template-Engine+scientist+task-lists-element+jtml+covid-19-repo-data+balanced-employee-ip-agreement+issue-labeler+paste-markdown+image-crop-element+rest-api-description+time-elements+hub+github-ldap+mini-throttle+codeql-action-sync-tool+codescanning-jira-integration+semantic+vulcanizer+stack-graphs+clipboard-copy-element+smimesign+include-fragment-element+scripts-to-rule-them-all+ossar-action+freno+webauthn-json+git-sizer+CodeSearchNet+roadmap+graphql-client,34798,17969,4697,7143,2262,778,9870,GitHub,github.com
hashicorp+terraform-providers,terraform-provider-aws+terraform-provider-azurerm+terraform+terraform-website+terraform-provider-google+terraform-cdk+terraform-provider-kubernetes+terraform-aws-consul+terraform-plugin-sdk+terraform-ls+terraform-provider-oci+terraform-aws-vault+terraform-guides+terraform-provider-azuread+terraform-google-consul,41511,23362,3913,7913,5092,749,9144,Terraform,terraform.io
Expensify,Expensify.cash,21037,14987,992,3349,567,734,4491,Expensify.cash,expensify.cash
freebsd+freebsd-net+FreeBSD-UPB+FreeBSDDesktop+FreeBSDFoundation,freebsd-quarterly+poudriere+drm-kmod+pkg+crochet+freebsd-papers+freebsd-wifi-build+freebsd-ports+freebsd-src+freebsd-doc+freebsd-ports-kde+tcp-testsuite+freebsd-src+freebsd-ci+freebsd-ports-libreoffice+chromium+kms-drm+git_conv+atf+kms-firmware+packetdrill+kyua+bhyvearm64-utils+drm-kmod-firmware+libvdsk+jenkins-tinderbox+freebsd-ports-haskell+libudev-devd+portsnap-build+freebsd-ports-gnome+meetings+portmaster+uefi-edk2+openjdk-jdk8u+intel_backlight_fbsd+freebsd-base+epoll-shim+drm-legacy+openjdk-jdk11u+freebsd-ports+freebsd,14751,73100,6702,13290,6702,723,13331,FreeBSD,freebsd.org
