project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
Mapbox,mapbox.com,2017-01,29501,15291,2284,8672,3254,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2017-02,32053,16549,2514,9478,3512,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2017-03,34469,17748,2732,10205,3784,61,37009,18903,2978,11080,4048,74
Mapbox,mapbox.com,2017-04,37009,18903,2978,11080,4048,74,37009,18903,2978,11080,4048,74
NativeScript,nativescript.org,2016-01,885,604,51,120,110,14,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-02,1989,1311,122,307,249,20,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-03,3653,2260,265,714,414,55,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-04,4852,2882,360,1078,532,55,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-05,6325,3662,509,1455,699,62,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-06,8689,5052,714,2048,875,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-07,10172,5935,838,2372,1027,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-08,11203,6630,895,2525,1153,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-09,12529,7510,980,2718,1321,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-10,13520,8170,1057,2868,1425,66,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-11,15265,9173,1204,3224,1664,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2016-12,16707,10015,1337,3521,1834,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-01,17855,10589,1470,3846,1950,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-02,19344,11543,1580,4078,2143,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-03,20826,12367,1718,4429,2312,69,22083,13142,1810,4662,2469,69
NativeScript,nativescript.org,2017-04,22083,13142,1810,4662,2469,69,22083,13142,1810,4662,2469,69
InfluxData,influxdata.com,2016-01,1728,1124,123,309,172,37,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-02,3994,2527,298,751,418,57,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-03,6166,3915,426,1214,611,57,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-04,7725,4956,528,1461,780,57,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-05,9688,6060,690,1952,986,57,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-06,11874,7418,874,2343,1239,57,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-07,13525,8414,1008,2701,1402,57,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-08,15537,9637,1197,3059,1644,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-09,17476,10737,1370,3503,1866,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-10,19361,11755,1546,3965,2095,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-11,21079,12685,1681,4433,2280,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2016-12,22604,13402,1818,4942,2442,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2017-01,23761,13964,1942,5264,2591,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2017-02,25720,14995,2111,5789,2825,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2017-03,28373,16361,2317,6555,3140,68,30995,17593,2521,7443,3438,68
InfluxData,influxdata.com,2017-04,30995,17593,2521,7443,3438,68,30995,17593,2521,7443,3438,68
Auth0,auth0.com,2016-01,277,30,76,107,64,29,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-02,653,83,180,267,123,30,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-03,1023,149,293,437,144,34,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-04,1372,191,420,599,162,37,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-05,1724,236,557,749,182,41,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-06,2400,379,802,994,225,41,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-07,3437,806,1060,1280,291,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-08,4411,1302,1256,1512,341,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-09,5285,1683,1466,1765,371,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-10,6363,2081,1684,2124,474,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-11,6969,2268,1863,2348,490,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2016-12,7685,2417,2056,2662,550,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2017-01,8764,2681,2323,3115,645,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2017-02,9231,2743,2495,3331,662,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2017-03,10107,2989,2711,3667,740,67,10599,3030,2885,3922,762,67
Auth0,auth0.com,2017-04,10599,3030,2885,3922,762,67,10599,3030,2885,3922,762,67
Chef,chef.io/chef,2016-01,1491,621,167,637,66,59,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-02,2869,1365,298,1064,142,62,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-03,3622,1818,368,1257,179,62,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-04,5303,2472,507,2061,263,62,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-05,6818,3194,656,2630,338,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-06,7330,3476,700,2783,371,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-07,7777,3701,738,2934,404,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-08,8916,4190,853,3383,490,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-09,10469,4844,1036,4001,588,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-10,11255,5200,1127,4278,650,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-11,12312,5728,1226,4632,726,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2016-12,13380,6218,1355,5015,792,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2017-01,14190,6641,1433,5252,864,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2017-02,14659,6852,1479,5434,894,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2017-03,15853,7361,1636,5887,969,66,17122,7955,1781,6307,1079,66
Chef,chef.io/chef,2017-04,17122,7955,1781,6307,1079,66,17122,7955,1781,6307,1079,66
Hackage,stackage.org,2016-01,750,415,66,213,56,51,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-02,1098,583,93,335,87,51,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-03,1466,767,139,443,117,51,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-04,1792,923,180,543,146,51,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-05,2318,1162,280,692,184,51,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-06,2849,1377,385,875,212,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-07,3285,1556,458,1044,227,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-08,3714,1753,517,1195,249,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-09,4092,1912,596,1309,275,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-10,4488,2080,658,1451,299,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-11,4800,2209,706,1570,315,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2016-12,5216,2411,754,1711,340,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2017-01,5665,2632,795,1862,376,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2017-02,6102,2834,856,2008,404,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2017-03,6453,2976,920,2134,423,66,6816,3152,965,2248,451,66
Hackage,stackage.org,2017-04,6816,3152,965,2248,451,66,6816,3152,965,2248,451,66
Automattic Jetpack,jetpack.com,2016-01,817,402,94,263,58,30,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-02,1440,699,171,465,105,30,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-03,2299,1013,270,859,157,35,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-04,3195,1348,353,1287,207,35,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-05,4861,2005,532,1994,330,42,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-06,6256,2610,673,2572,401,42,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-07,8209,3343,893,3439,534,42,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-08,10450,4226,1204,4356,664,42,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-09,11294,4593,1304,4646,751,42,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-10,12518,5083,1442,5152,841,42,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-11,14653,6004,1640,6037,972,55,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2016-12,16173,6563,1797,6753,1060,55,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2017-01,17766,7406,1908,7279,1173,55,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2017-02,19621,8372,2103,7869,1277,66,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2017-03,21737,9488,2301,8541,1407,66,22965,10086,2427,8930,1522,66
Automattic Jetpack,jetpack.com,2017-04,22965,10086,2427,8930,1522,66,22965,10086,2427,8930,1522,66
Broad Institute,broadinstitute.org,2016-01,471,248,43,163,17,15,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-02,1432,680,118,569,65,25,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-03,3371,1593,254,1288,236,25,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-04,4567,2135,332,1752,348,25,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-05,6458,2892,448,2632,486,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-06,9272,4140,643,3796,693,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-07,10919,4873,749,4463,834,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-08,12944,5759,959,5189,1037,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-09,14138,6253,1049,5685,1151,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-10,15238,6792,1112,6041,1293,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-11,16065,7197,1184,6330,1354,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2016-12,17164,7757,1265,6711,1431,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2017-01,17543,7973,1297,6824,1449,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2017-02,18545,8534,1360,7103,1548,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2017-03,20031,9291,1457,7613,1670,63,21529,10040,1558,8124,1807,63
Broad Institute,broadinstitute.org,2017-04,21529,10040,1558,8124,1807,63,21529,10040,1558,8124,1807,63
Julia,julialang.org,2016-01,2480,1930,134,253,163,48,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-02,5029,3747,319,620,343,48,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-03,7047,5222,446,860,519,48,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-04,8929,6612,594,1041,682,48,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-05,11655,8580,806,1366,903,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-06,14200,10399,1015,1683,1103,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-07,16585,12134,1172,2013,1266,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-08,19401,14157,1375,2373,1496,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-09,21657,15789,1516,2669,1683,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-10,23766,17165,1690,3037,1874,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-11,25864,18656,1827,3351,2030,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2016-12,28565,20532,2006,3877,2150,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2017-01,31983,22826,2245,4587,2325,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2017-02,34462,24341,2437,5205,2479,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2017-03,36807,25914,2616,5623,2654,61,39703,27661,2869,6377,2796,61
Julia,julialang.org,2017-04,39703,27661,2869,6377,2796,61,39703,27661,2869,6377,2796,61
Ember.js,emberjs.com,2016-01,1106,766,105,134,101,33,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-02,1488,1042,137,176,133,33,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-03,2939,2049,306,340,244,47,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-04,4293,3010,447,499,337,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-05,5298,3680,581,639,398,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-06,6577,4504,782,783,508,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-07,7423,5045,898,894,586,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-08,8128,5504,976,994,654,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-09,9001,6082,1071,1084,764,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-10,10082,6821,1190,1227,844,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-11,10454,7078,1221,1266,889,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2016-12,10933,7400,1259,1325,949,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2017-01,11572,7773,1349,1434,1016,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2017-02,11816,7919,1376,1487,1034,50,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2017-03,12960,8589,1559,1676,1136,60,13811,9148,1652,1822,1189,60
Ember.js,emberjs.com,2017-04,13811,9148,1652,1822,1189,60,13811,9148,1652,1822,1189,60
The Void distribution,voidlinux.eu,2016-01,1216,294,202,679,41,45,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-02,2525,613,407,1428,77,45,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-03,4173,1287,565,2176,145,45,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-04,5519,1681,689,2962,187,45,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-05,6790,2052,787,3702,249,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-06,7760,2393,876,4181,310,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-07,8579,2650,984,4608,337,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-08,9629,2977,1095,5173,384,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-09,11019,3471,1207,5903,438,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-10,12767,4030,1379,6860,498,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-11,13904,4386,1510,7480,528,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2016-12,15047,4697,1647,8126,577,55,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2017-01,16273,5044,1808,8804,617,59,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2017-02,17350,5421,1959,9301,669,59,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2017-03,18491,5794,2113,9867,717,59,19532,6031,2300,10444,757,59
The Void distribution,voidlinux.eu,2017-04,19532,6031,2300,10444,757,59,19532,6031,2300,10444,757,59
frappe,"",2016-01,814,312,128,271,103,29,17323,6757,2956,4801,2809,58
frappe,"",2016-02,1474,613,232,432,197,29,17323,6757,2956,4801,2809,58
frappe,"",2016-03,2447,931,410,792,314,36,17323,6757,2956,4801,2809,58
frappe,"",2016-04,3402,1331,538,1087,446,36,17323,6757,2956,4801,2809,58
frappe,"",2016-05,3815,1483,612,1206,514,36,17323,6757,2956,4801,2809,58
frappe,"",2016-06,4405,1764,675,1322,644,36,17323,6757,2956,4801,2809,58
frappe,"",2016-07,5591,2190,880,1668,853,36,17323,6757,2956,4801,2809,58
frappe,"",2016-08,6871,2710,1075,2021,1065,39,17323,6757,2956,4801,2809,58
frappe,"",2016-09,8038,3135,1295,2373,1235,41,17323,6757,2956,4801,2809,58
frappe,"",2016-10,9130,3513,1492,2713,1412,41,17323,6757,2956,4801,2809,58
frappe,"",2016-11,10460,3984,1752,3086,1638,48,17323,6757,2956,4801,2809,58
frappe,"",2016-12,11802,4528,1966,3468,1840,48,17323,6757,2956,4801,2809,58
frappe,"",2017-01,12893,4932,2152,3772,2037,48,17323,6757,2956,4801,2809,58
frappe,"",2017-02,14009,5389,2368,4032,2220,48,17323,6757,2956,4801,2809,58
frappe,"",2017-03,15531,5913,2665,4436,2517,58,17323,6757,2956,4801,2809,58
frappe,"",2017-04,17323,6757,2956,4801,2809,58,17323,6757,2956,4801,2809,58
gRPC,grpc.io,2016-01,1387,757,259,213,158,33,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-02,3644,2139,623,514,368,41,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-03,6336,4029,937,711,659,45,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-04,8454,5566,1195,862,831,45,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-05,10563,7114,1460,986,1003,45,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-06,12309,8436,1709,1020,1144,45,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-07,15005,10325,2088,1292,1300,45,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-08,17211,11832,2387,1546,1446,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-09,18676,12839,2575,1689,1573,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-10,20071,13720,2782,1867,1702,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-11,21458,14627,2983,2010,1838,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2016-12,23029,15622,3197,2192,2018,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2017-01,25094,17020,3456,2418,2200,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2017-02,26761,18105,3699,2605,2352,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2017-03,28884,19466,4013,2862,2543,57,31283,20965,4359,3160,2799,57
gRPC,grpc.io,2017-04,31283,20965,4359,3160,2799,57,31283,20965,4359,3160,2799,57
Mantid,mantidproject.org,2016-01,1281,372,137,621,151,31,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-02,3527,1244,323,1634,326,34,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-03,5373,1806,463,2605,499,34,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-04,6746,2265,585,3283,613,36,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-05,9301,3328,819,4282,872,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-06,11004,3909,971,5121,1003,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-07,12992,4566,1121,6135,1170,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-08,14964,5132,1293,7242,1297,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-09,17012,5900,1437,8217,1458,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-10,18748,6422,1566,9169,1591,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-11,20178,6789,1667,9997,1725,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2016-12,21438,7162,1764,10684,1828,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2017-01,23401,7881,1908,11609,2003,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2017-02,25567,8596,2117,12683,2171,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2017-03,27184,9064,2247,13572,2301,56,28293,9375,2344,14199,2375,56
Mantid,mantidproject.org,2017-04,28293,9375,2344,14199,2375,56,28293,9375,2344,14199,2375,56
fastlane,fastlane.tools,2016-01,791,532,111,57,91,20,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-02,1527,1030,184,106,207,20,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-03,3182,2239,340,175,428,20,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-04,4942,3513,461,314,654,30,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-05,7091,5066,608,503,914,35,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-06,8814,6368,710,630,1106,35,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-07,10348,7484,836,771,1257,39,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-08,12117,8808,957,898,1454,39,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-09,13532,9852,1046,954,1680,39,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-10,15224,11178,1148,1021,1877,39,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-11,17326,12629,1330,1269,2098,55,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2016-12,18801,13634,1440,1418,2309,55,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2017-01,20377,14750,1567,1564,2496,55,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2017-02,22314,16133,1709,1786,2686,55,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2017-03,23676,17119,1810,1871,2876,55,25294,18162,1937,2149,3046,55
fastlane,fastlane.tools,2017-04,25294,18162,1937,2149,3046,55,25294,18162,1937,2149,3046,55
Atom,atom.io,2016-01,3189,2222,172,251,544,44,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-02,6513,4500,347,592,1074,48,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-03,9938,6904,515,977,1542,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-04,12111,8522,584,1208,1797,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-05,13507,9582,626,1335,1964,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-06,14729,10496,664,1435,2134,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-07,15988,11320,705,1670,2293,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-08,17825,12408,777,2128,2512,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-09,19220,13382,853,2289,2696,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-10,20574,14211,933,2542,2888,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-11,22106,15252,977,2788,3089,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2016-12,23083,15934,1017,2922,3210,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2017-01,24326,16834,1060,3074,3358,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2017-02,25456,17597,1096,3261,3502,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2017-03,26920,18555,1144,3567,3654,52,28354,19455,1192,3875,3832,52
Atom,atom.io,2017-04,28354,19455,1192,3875,3832,52,28354,19455,1192,3875,3832,52
systemd,freedesktop.org/wiki/Software/systemd,2016-01,980,660,136,79,105,31,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-02,2148,1485,288,155,220,31,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-03,2976,2068,380,230,298,39,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-04,4055,2858,518,294,385,39,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-05,5032,3528,649,363,492,39,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-06,5944,4189,756,424,575,39,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-07,6723,4737,860,472,654,39,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-08,7606,5363,958,531,754,39,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-09,8340,5861,1046,597,836,42,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-10,9722,6888,1192,695,947,42,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-11,10868,7730,1300,770,1068,42,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2016-12,11698,8307,1388,820,1183,42,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2017-01,12435,8775,1485,895,1280,43,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2017-02,13605,9621,1614,979,1391,43,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2017-03,14546,10318,1704,1037,1487,43,15646,11146,1795,1120,1585,50
systemd,freedesktop.org/wiki/Software/systemd,2017-04,15646,11146,1795,1120,1585,50,15646,11146,1795,1120,1585,50
neo4j,"",2016-01,711,326,139,216,30,29,12668,5090,2703,4401,474,49
neo4j,"",2016-02,1554,690,346,458,60,29,12668,5090,2703,4401,474,49
neo4j,"",2016-03,2725,1208,591,821,105,36,12668,5090,2703,4401,474,49
neo4j,"",2016-04,3623,1580,756,1142,145,36,12668,5090,2703,4401,474,49
neo4j,"",2016-05,4759,2099,961,1506,193,49,12668,5090,2703,4401,474,49
neo4j,"",2016-06,5626,2437,1142,1821,226,49,12668,5090,2703,4401,474,49
neo4j,"",2016-07,6398,2710,1283,2147,258,49,12668,5090,2703,4401,474,49
neo4j,"",2016-08,7068,2951,1442,2395,280,49,12668,5090,2703,4401,474,49
neo4j,"",2016-09,8008,3342,1651,2717,298,49,12668,5090,2703,4401,474,49
neo4j,"",2016-10,8790,3626,1840,2995,329,49,12668,5090,2703,4401,474,49
neo4j,"",2016-11,9478,3860,2003,3266,349,49,12668,5090,2703,4401,474,49
neo4j,"",2016-12,9963,4064,2084,3445,370,49,12668,5090,2703,4401,474,49
neo4j,"",2017-01,10723,4376,2239,3720,388,49,12668,5090,2703,4401,474,49
neo4j,"",2017-02,11389,4633,2383,3957,416,49,12668,5090,2703,4401,474,49
neo4j,"",2017-03,12171,4908,2569,4245,449,49,12668,5090,2703,4401,474,49
neo4j,"",2017-04,12668,5090,2703,4401,474,49,12668,5090,2703,4401,474,49
HTTPS Everywhere,eff.org/https-everywhere,2016-01,1138,533,281,256,68,49,15547,7660,5140,1887,860,49
HTTPS Everywhere,eff.org/https-everywhere,2016-02,1864,966,428,352,118,49,15547,7660,5140,1887,860,49
HTTPS Everywhere,eff.org/https-everywhere,2016-03,2935,1574,647,501,213,49,15547,7660,5140,1887,860,49
